Date,Real_GDP_Crore,GVA_Agriculture,GVA_Construction,GVA_Utilities,GVA_Finance_RealEstate,GVA_Manufacturing,GVA_Mining,GVA_PublicAdmin,GVA_Trade_Transport,CPI,IIP_General,WPI_All_Commodities,USD_INR_Rate,Repo_Rate,GSec_10Y_Yield,Non_Food_Credit,Nifty50_Price,Forex_Reserves_INR_Crore,Inflation_Rate_Monthly_RBI,Gross_Bank_Credit,Credit_to_Industry,Credit_to_Services,Personal_Loans,GST_Collection,Urban_Youth_Unemployment_Rate,Female_Labor_Force_Participation,Gross_Fiscal_Deficit_Percent_GDP,Gross_Fixed_Capital_Formation_Percent_GDP,Power_Consumption_KWh,Infant_Mortality_Rate,Life_Expectancy_Years,Gini_Index,HDI_Score,Expected_Years_Schooling,GNI_Per_Capita_PPP
2012-04-01,735074.48,125800.09064607632,66441.76346326187,15894.01269440145,132672.0926154791,125821.57212085601,23718.50766295165,90896.1204082474,127109.7142364967,97.20973919959393,99.3,101.62568807339449,52.665,8.5,8.65,2801925.0,5248.14990234375,8155343.778,6.044584614409686,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.28878045086872,26.741871584699453,7.759044109589041,32.90457600192475,717.8724815911426,42.00273224043716,68.18117213114753,28.54015748031496,0.6104918032786885,11.776305029398909,5486.727594445355
2012-05-01,734054.9679120878,119865.48623901598,64891.027471523594,16024.812882526841,139962.34754320022,122686.32036614443,23656.97512885557,87068.94413963867,125923.7878767453,98.12289644228863,105.0,101.93761467889908,56.04,8.0,8.38,2801925.0,4924.25,9043298.088,6.004534137672103,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.321932313263563,26.73457650273224,7.680312602739725,32.72907325783509,720.7011073352917,41.83879781420765,68.21584426229508,28.514173228346458,0.610983606557377,11.779877165464482,5508.665892724043
2012-06-01,733001.4720879121,113733.06168505363,63288.600280060695,16159.973076923074,147495.61096851205,119446.56021960912,23593.391510289628,83114.19532874294,124698.33063833555,99.28509656935468,102.3,102.4366972477064,55.51,8.0,8.15,2801925.0,5278.89990234375,9056489.806,6.003415239184079,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.355244797693427,26.72703825136612,7.598956712328767,32.547720422275766,723.6240206042459,41.66939890710383,68.25167213114753,28.488188976377952,0.6114918032786885,11.78356837273224,5531.335467612022
2012-07-01,731981.96,106468.20077389822,62883.312638204,16030.632218506129,148618.93636640298,121143.69625550753,21945.355240282883,86534.08129700476,125005.4612874532,100.77935387558244,101.5,103.1229357798165,55.56,8.0,8.25,2801925.0,5229.0,8954355.18,5.978402305425204,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.386441399011865,26.719743169398907,7.520225205479452,32.372217678186104,726.4526463483951,41.50546448087432,68.28634426229507,28.46220472440945,0.611983606557377,11.787140508797815,5553.27376589071
2012-08-01,748697.3992391304,98961.17783237096,62464.51540828542,15896.979998141951,149779.7059442236,122897.40349260253,20242.38442794258,90067.96346420865,125322.82962487474,102.02456829743888,99.9,104.12110091743118,55.525,8.0,8.24,2801925.0,5258.5,8986454.73,6.011823213534754,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.417468888609864,26.712204918032786,7.438869315068493,32.19086484262679,729.3755596173493,41.33606557377049,68.32217213114754,28.436220472440944,0.6124918032786885,11.790831716065574,5575.943340778688
2012-09-01,765412.8384782608,91454.15489084368,62045.718178366835,15763.327777777777,150940.47552204423,124651.11072969757,18539.413615602276,93601.84563141254,125640.1979622963,102.9377255401336,99.0,105.05688073394496,52.855,8.0,8.28,2801925.0,5703.2998046875,8211404.806,6.165413062454684,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.44713237773901,26.704666666666668,7.357513424657534,32.009512007067464,732.2984728863033,41.16666666666666,68.35799999999999,28.41023622047244,0.613,11.794522923333334,5598.612915666667
2012-10-01,781589.07,116914.18714317377,62917.37682321383,15841.785089696627,142716.48630272134,122653.80889235543,19554.848813272263,89953.12925369217,126328.51947428059,103.68485419324747,103.7,104.86972477064218,53.805,8.0,8.21,2801925.0,5619.7001953125,8597194.2615,6.052592267007077,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.47441155835604,26.697371584699457,7.278781917808219,31.8340092629778,735.1270986304526,41.00273224043716,68.39267213114753,28.38425196850394,0.6134918032786885,11.798095059398907,5620.551213945355
2012-11-01,795327.3107971015,143222.88713724815,63818.09075622241,15922.857645346106,134218.36410942095,120589.9303271019,20604.13185086458,86182.78899671447,127039.78503666434,104.09992566719964,98.3,104.99449541284405,54.265,8.0,8.18,2801925.0,5879.85009765625,8714193.8635,6.020085518808731,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.500992040471868,26.689833333333333,7.197426027397261,31.65265642741848,738.0500118994067,40.833333333333336,68.4285,28.358267716535433,0.614,11.801786266666667,5643.220788833333
2012-12-01,808622.382536232,168682.91938957825,64689.74940106941,16001.314957264956,125994.37489009804,118592.62848975975,21619.567048534565,82534.0726189941,127728.10654864863,104.26595425678047,107.1,104.99449541284405,54.995,8.0,8.05,2801925.0,5905.10009765625,8906016.7885,5.979489292019913,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.525031641669976,26.68253825136612,7.118694520547946,31.47715368332882,740.8786376435559,40.66939890710383,68.46317213114753,28.33228346456693,0.6144918032786885,11.80535840273224,5665.159087112022
2013-01-01,822360.6233333334,156814.43604596407,66516.29869945666,15984.920284900285,129296.10060154715,123532.57295551027,22365.039582259964,87619.65343705377,131604.1061828811,104.6,107.2,105.9302752293578,53.275,8.0,7.91,2801925.0,6034.75,8389379.4025,6.136394714644972,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.548,26.675,7.037338630136986,31.2958008477695,743.80155091251,40.5,68.499,28.306299212598425,0.615,11.80904961,5687.828662
2013-02-01,808618.9548148148,144945.9527023499,68342.84799784391,15968.525612535612,132597.82631299624,128472.51742126081,23110.512115985362,92705.23425511348,135480.10581711357,105.3,101.4,106.30458715596328,54.37,7.75,7.87,2801925.0,5693.0498046875,8505300.269,6.148857695518409,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.569145765523366,26.67024383561644,6.955982739726028,31.192561183505127,749.2789413232726,40.33013698630137,68.53577534246575,28.280314960629923,0.6158493150684932,11.839359172054795,5717.560892879452
2013-03-01,796207.1251851852,134226.03226295643,69992.63446090337,15953.717521367522,135580.03018140187,132934.4027451645,23783.842146447012,97298.66209078029,138981.00871254937,105.5,115.2,106.11743119266052,54.285,7.75,7.95,3749469.0,5682.5498046875,8622737.969999999,6.1156055242564165,3749469.0,1613184.0,890781.0,699657.0,1e-06,24.586949464429352,26.66594794520548,6.8825,31.09931245449215,754.226261694284,40.17671232876712,68.56899178082192,28.254330708661417,0.6166164383561644,11.866735550684933,5744.41581109315
2013-04-01,782465.4566666667,128809.05442969837,68727.75964992694,16133.758566957897,145480.1153157756,131167.931615324,23422.446568345385,94695.8546876188,135818.25246964613,106.1,102.6,106.86605504587156,53.685,7.5,7.73,2801925.0,5930.2001953125,8554436.325,6.247155303329345,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.605436402900832,26.66119178082192,6.864783287671233,30.99607279022777,759.7036521050466,40.00684931506849,68.60576712328766,28.228346456692915,0.6174657534246575,11.897045112739727,5774.148041972603
2013-05-01,783529.4676556777,123566.81781686796,67503.68725220783,16307.991836884059,155060.84286516948,129458.44342515572,23072.708912118007,92177.0088135916,132757.5206216752,106.9,106.0,106.92844036697248,56.58,7.5,7.44,2801925.0,5985.9501953125,9202680.42,6.08366197216956,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.622310025178635,26.65658904109589,6.847638082191781,30.89616343771388,765.0043525025586,39.842465753424655,68.64135616438355,28.20236220472441,0.6182876712328768,11.926376946986302,5802.921168630137
2013-06-01,784628.9456776557,118149.8399836099,66238.8124412314,16488.032882474436,164960.9279995432,127691.97229531522,22711.31333401638,89574.20141043012,129594.764378772,109.3,101.3,108.05137614678895,59.533,7.25,7.39,2801925.0,5842.2001953125,10038633.059,5.992571720609936,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.63891742372177,26.65183287671233,6.829921369863014,30.792923773449505,770.4817429133212,39.67260273972602,68.67813150684931,28.176377952755907,0.6191369863013698,11.956686509041097,5832.653399509589
2013-07-01,785692.9566666667,111075.48686613578,65775.91442003183,16554.574974319552,168152.58457597953,128182.33728286486,21355.538548983455,91953.13640079401,131019.81461455997,111.0,104.7,109.48623853211008,60.855,7.25,8.17,2801925.0,5742.0,10323259.635,8.6,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.65439983339232,26.647230136986305,6.812776164383561,30.6930144209356,775.7824433108334,39.50821917808219,68.7137205479452,28.1503937007874,0.619958904109589,11.986018343287672,5861.426526167124
2013-08-01,801520.7558333334,103765.3219780792,65297.586464792235,16623.335135892838,171450.6297049638,128689.04776999954,19954.571271116092,94411.36922417,132492.3665248742,112.4,104.3,111.6697247706422,65.705,7.25,8.6,2801925.0,5471.7998046875,12050691.23,8.6,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.67001159914214,26.64247397260274,6.795059452054795,30.589774756671225,781.2598337215959,39.33835616438356,68.75049589041096,28.1244094488189,0.6208082191780822,12.016327905342466,5891.158757046575
2013-09-01,817348.555,96455.15709002262,64819.25850955267,16692.095297466123,174748.67483394803,129195.75825713419,18553.603993248733,96869.60204754602,133964.91843518845,113.7,105.7,112.73027522935776,62.59,7.25,8.54,2801925.0,5735.2998046875,10893101.010000002,8.6,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.685456127580046,26.63771780821918,6.777342739726027,30.486535092406857,786.7372241323585,39.16849315068493,68.7872712328767,28.098425196850393,0.6216575342465753,12.04663746739726,5920.890987926027
2013-10-01,832665.7799999999,123927.12004748726,65260.127611157746,16643.86159373597,162174.73294095643,128052.71537402063,19516.063153249943,93293.85864898413,135732.0991352362,114.8,105.7,112.73027522935776,61.624,7.5,8.55,2801925.0,6299.14990234375,10654543.104,8.6,2801925.0,1178415.0,661793.0,566118.0,1e-06,24.700458230298583,26.63311506849315,6.760197534246576,30.38662573989295,792.0379245298707,39.00410958904109,68.82286027397261,28.07244094488189,0.6224794520547945,12.075969301643836,5949.664114583562
2013-11-01,843998.7757246377,152314.8151035341,65715.69234948298,16594.02009988148,149181.6596515318,126871.57106146996,20510.60428525119,89598.9238038035,137558.18585861888,116.3,101.9,113.22935779816513,62.399,7.75,8.75,3950275.0,6176.10009765625,11317119.433,8.6,3950275.0,1748136.0,935320.0,727102.0,1e-06,24.71624023178615,26.62835890410959,6.742480821917808,30.283386075628577,797.5153149406333,38.83424657534247,68.85963561643835,28.046456692913388,0.6233287671232877,12.10627886369863,5979.396345463014
2013-12-01,854966.190942029,179786.77806099877,66156.56145108807,16545.786396151332,136607.71775854024,125728.5281783564,21473.0634452524,86023.1804052416,139325.36655866663,114.5,110.9,112.04403669724768,61.8,7.75,8.84,4130467.0,6304.0,11241481.8,8.6,4130467.0,1835773.0,970095.0,758425.0,1e-06,24.731996618327752,26.62375616438356,6.725335616438356,30.18347672311468,802.8160153381453,38.66986301369863,68.89522465753424,28.020472440944882,0.6241506849315068,12.135610697945204,6008.169472120549
2014-01-01,866299.1866666666,166773.9808839337,67380.17720903215,16636.019024230518,139895.04763439382,129824.47904401814,22675.49909153632,90078.79246629709,142245.15593667698,113.6,112.3,111.6697247706422,62.68,7.75,8.81,4122204.0,6089.5,11398420.68,8.6,4122204.0,1824148.0,970028.0,756265.0,1e-06,24.749,26.619,6.707618904109589,30.0802370588503,808.293405748908,38.5,68.932,27.99448818897638,0.625,12.16592026,6037.901703
2014-02-01,859048.9789999999,153761.18370686867,68603.79296697621,16726.251652309707,143182.37751024743,133920.4299096799,23877.934737820247,94134.40452735256,145164.9453146873,113.6,106.7,111.98165137614676,61.79,8.0,8.86,4179680.000000001,6276.9501953125,11289959.85,7.88,4179680.000000001,1854492.0,982729.0,760949.0,1e-06,24.766413301421647,26.617131506849315,6.6899021917808215,29.96582642642927,811.0784782029518,38.3386301369863,68.96546301369864,27.968503937007874,0.6256794520547945,12.174440576876712,6072.354958446575
2014-03-01,852500.4043333334,142007.6894824228,69708.99429673217,16807.752090574784,146151.57868843776,137619.9984335034,24964.005644141213,97797.53800185428,147802.17443030953,114.31186440677966,118.5,112.48073394495412,60.005,8.0,8.84,4371352.0,6704.2001953125,10971194.19,8.25,4371352.0,1937325.0,1022960.0,782835.0,1e-06,24.782106573370875,26.61544383561644,6.6739,29.862487790694143,813.5940275162818,38.19287671232877,68.99568767123287,27.942519685039372,0.6262931506849315,12.182136346958904,6103.474027882192
2014-04-01,845250.1966666667,134890.01579628466,69759.75877385575,17198.212638817164,157564.51257095663,138665.52383336416,25485.583436723526,95951.16040499228,146554.4358265697,115.1,106.6,112.7926605504587,60.34,8.0,8.8891,4364461.0,6696.39990234375,11322257.94,8.48,4364461.0,1936299.0,1025005.0,785160.0,1e-06,24.799475956317607,26.61357534246575,6.676940547945205,29.748077158273112,816.3790999703257,38.03150684931507,69.02915068493151,27.916535433070866,0.626972602739726,12.190656663835616,6137.927283328768
2014-05-01,848161.2944688643,128001.94448711869,69808.88568720115,17576.07768550334,168609.2872959749,139677.32260742298,25990.336139222545,94164.34337577097,145346.94685520857,115.8,111.0,113.5412844036697,59.18,8.0,8.6707,4390829.0,7229.9501953125,10907288.26,8.33,4390829.0,1949369.0,1012343.0,788282.0,1e-06,24.816312667210173,26.61176712328767,6.67988301369863,29.637357191414047,819.0743313774649,37.87534246575343,69.06153424657535,27.890551181102364,0.6276301369863013,12.198902131780825,6171.269143438357
2014-06-01,851169.4288644688,120884.27080098052,69859.65016432473,17966.538233745723,180022.22117849372,140722.84800728376,26511.91393180486,92317.96577890897,144099.20825146875,116.7,109.7,114.16513761467888,60.045,8.0,8.7157,4502080.0,7611.35009765625,11451061.86,6.77,4502080.0,1999126.0,1048513.0,800927.0,1e-06,24.83377434362036,26.609898630136986,6.682923561643835,29.522946558993016,821.8594038315088,37.71397260273972,69.09499726027397,27.864566929133858,0.6283095890410959,12.207422448657535,6205.722398884932
2014-07-01,854080.5266666667,114019.16939727752,69352.35034162541,18073.10733946004,185750.7555437596,140895.4975740164,24164.514077593045,96211.01991048199,144157.54630793756,119.2,110.4,115.41284403669724,60.55,8.0,8.5083,4439314.0,7721.2998046875,11709098.45,7.39,4439314.0,1964954.0,1035607.0,799961.0,1e-06,24.850768110628472,26.608090410958905,6.68586602739726,29.41222659213395,824.554635238648,37.557808219178085,69.12738082191781,27.838582677165356,0.6289671232876712,12.21566791660274,6239.064258994521
2014-08-01,863482.2369927536,106925.23128011776,68828.14052483613,18183.22874869817,191670.2410545343,141073.90212630676,21738.867561574167,100233.84251310745,144217.82896628862,120.3,108.0,115.9743119266055,60.505,8.0,8.5731,4452349.0,7954.35009765625,11688295.395,7.03,4452349.0,1985631.0,1017873.0,811924.0,1e-06,24.868462076214016,26.60622191780822,6.6889065753424655,29.29781595971292,827.3397076926918,37.39643835616438,69.16084383561643,27.81259842519685,0.6296465753424657,12.224188233479452,6273.517514441096
2014-09-01,872883.9473188407,99831.293162958,68303.93070804683,18293.350157936296,197589.726565309,141252.30667859718,19313.22104555529,104256.66511573289,144278.11162463974,120.1,110.2,115.41284403669724,61.925,8.0,8.5189,4491244.0,7964.7998046875,11989670.8,5.63,4491244.0,2016259.0,1027936.0,818835.0,1e-06,24.88632774099756,26.60435342465753,6.691947123287671,29.18340532729189,830.1247801467357,37.235068493150685,69.19430684931507,27.786614173228347,0.6303260273972603,12.232708550356165,6307.970769887671
2014-10-01,881982.3766666666,124380.77349617697,68484.87313409217,18111.020597525665,182942.31155036957,137524.38783843018,20491.56651611985,104579.30343153497,145137.8226153903,120.1,106.0,114.6018348623853,61.39,8.0,8.2842,4526090.0,8322.2001953125,11928568.12,4.62,4526090.0,2032580.0,1024908.0,833734.0,1e-06,24.903814629531684,26.60254520547945,6.694889589041096,29.072685360432825,832.820011553875,37.07890410958904,69.2266904109589,27.76062992125984,0.6309835616438356,12.24095401830137,6341.31262999726
2014-11-01,897458.3516666667,149748.56984050325,68671.84697433902,17922.61338510134,167806.64936826547,133672.2050369243,21709.19016903656,104912.6963578638,146026.19063916587,120.1,109.4,113.04220183486235,62.195,8.0,8.1031,4660999.0,8588.25,12172743.205,3.27,4660999.0,2086946.0,1054558.0,854512.9999999999,1e-06,24.92212372456428,26.600676712328767,6.697930136986301,28.95827472801179,835.6050840079189,36.91753424657534,69.26015342465753,27.73464566929134,0.6316630136986301,12.249474335178084,6375.765885443836
2014-12-01,912435.1016666667,174298.05017372224,68852.78940038434,17740.28382469071,153159.234353326,129944.2861967573,22887.53563960112,105235.33467366587,146885.90162991642,119.4,115.3,111.48256880733943,63.03,8.0,7.8999,4728785.0,8282.7001953125,12787085.19,4.28,4728785.0,2114540.0,1075899.0,862932.0,1e-06,24.94010747900646,26.59886849315069,6.700872602739726,28.84755476115273,838.3003154150581,36.7613698630137,69.29253698630136,27.708661417322833,0.6323205479452055,12.257719803123289,6409.107745553425
2015-01-01,927911.0766666667,162561.59476269895,69727.80983075853,17605.44896610219,155676.3412375973,136643.2168764211,24481.7206824118,103166.28650394084,153917.46959251334,119.5,114.3,110.6091743119266,62.01,8.0,7.7228,4749709.52,8808.900390625,12596525.37,5.19,4749709.52,2137133.77,1072069.64,866845.9,1e-06,24.959,26.597,6.703913150684931,28.7331441287317,841.085387869102,36.6,69.326,27.68267716535433,0.633,12.26624012,6443.561001
2015-02-01,921544.0612962963,150825.13935167564,70602.83026113274,17470.614107513673,158193.44812186857,143342.14755608488,26075.905725222477,101097.23833421581,160949.03755511026,119.7,109.9,109.548623853211,61.649,7.75,7.7655,4822776.0,8844.599609375,12873914.074,5.37,4822776.0,2177304.0,1100393.0,871995.0000000001,1e-06,24.9779609297512,26.596405479452056,6.706953698630136,28.68688140663296,844.3858524629736,36.43863013698631,69.35852876712327,27.65669291338583,0.6339342465753425,12.30136098482192,6481.83684079726
2015-03-01,915793.2087037037,140224.46994817074,71393.1712950191,17348.827783627272,160466.9640173394,149392.79462158764,27515.81479614825,99228.42063252868,167300.13119874618,120.2,121.3,109.86055045871558,62.281,7.75,7.799,4964177.0,8491.0,13313435.684,5.25,4964177.0,2230179.0,1151886.0,897584.0,1e-06,24.994980775060583,26.59586849315069,6.7097,28.64509572215668,847.3669172574382,36.29287671232877,69.38790958904109,27.630708661417323,0.6347780821917808,12.333083056273974,6516.408567065753
2015-04-01,909426.1933333334,134675.8809047675,71850.68113691367,17706.594457421677,173223.8183757806,151419.62696723588,28036.616343090685,98567.98582586522,164305.91977546783,120.7,107.3,110.04770642201834,63.52,7.5,7.8903,4949815.0,8181.5,14044017.920000002,4.87,4949815.0,2224558.0,1131394.0,902960.0,1e-06,25.01381953848928,26.59527397260274,6.727139617486339,28.59883300005794,850.6673818513099,36.13150684931507,69.42043835616438,27.60472440944882,0.6357123287671232,12.36820392109589,6554.6844068630135
2015-05-01,913800.755970696,129306.27860469982,72293.43259681168,18052.820270771103,185569.16130330434,153381.07762431478,28540.617840131756,97928.85536780382,161408.2958174565,121.6,113.0,111.045871559633,63.733,7.5,7.6403,5027788.0,8433.650390625,14299900.676,5.01,5027788.0,2254286.0,1164739.0,892802.0,1e-06,25.032157660126447,26.594698630136985,6.744016666666667,28.55406262383336,853.8613798453791,35.97534246575343,69.45191780821918,27.578740157480315,0.6366164383561644,12.402191854794522,6591.725542150685
2015-06-01,918321.1373626374,123757.68956129659,72750.94243870628,18410.586944565508,198326.01566174554,155407.90996996305,29061.419387074187,97268.42056114034,158414.08439417815,123.0,110.8,111.7321100917431,63.594,7.5,7.8696,5068695.53,8368.5,14410146.024,5.4,5068695.53,2276559.1,1181006.7000000002,899075.0599999999,1e-06,25.05133699491464,26.594104109589043,6.761456284153005,28.50779990173461,857.1618444392507,35.813972602739724,69.48444657534246,27.552755905511813,0.6375506849315069,12.43731271961644,6630.001381947945
2015-07-01,922695.7000000001,116859.1163191175,71396.33590376972,18694.994035195527,206477.59593797868,156128.65332337513,26483.71030167399,101727.43686354424,157589.38063211905,123.6,111.8,110.79633027522934,63.978,7.25,7.8396,5054820.0,8532.849609375,14446040.466,3.69,5054820.0,2270103.0,1180233.0,906255.0,1e-06,25.07023437604253,26.59352876712329,6.778333333333333,28.463029525510027,860.35584243332,35.65780821917809,69.51592602739726,27.526771653543307,0.638454794520548,12.471300653315067,6667.042517235616
2015-08-01,930367.1093840579,109730.59063553247,69996.57581766862,18988.881362179876,214900.8955567529,156873.42145523423,23820.077580093784,106335.08704269491,156737.18674465796,124.8,112.0,110.11009174311926,66.402,7.25,7.7927,5164315.0,7971.2998046875,15404666.382,3.74,5164315.0,2319727.0,1213208.0,927099.0,1e-06,25.09022894241871,26.592934246575343,6.795772950819672,28.41676680341129,863.6563070271916,35.49643835616438,69.54845479452055,27.500787401574804,0.6393890410958905,12.506421518136989,6705.3183570328765
2015-09-01,938038.518768116,102602.06495194742,68596.81573156749,19282.76868916423,223324.19517552713,157618.1895870934,21156.444858513583,110942.7372218456,155884.9928571969,125.4,112.6,110.11009174311926,65.507,7.25,7.5299,5265057.0,7948.89990234375,15027174.786000002,4.41,5265057.0,2366703.0,1260239.0,936547.0,1e-06,25.11081971100364,26.5923397260274,6.813212568306011,28.37050408131255,866.9567716210632,35.335068493150686,69.58098356164383,27.4748031496063,0.6403232876712329,12.541542382958903,6743.594196830137
2015-10-01,945462.4633333334,124991.8358505221,69768.03890922929,18991.743949008054,205336.8709758822,155146.25921342877,22519.688622700032,111395.5071349935,157717.5450892403,126.1,115.5,110.35963302752292,65.413,6.75,7.69,5247246.0,8065.7998046875,15061408.663,5.0,5247246.0,2351314.0,1251660.0,941775.0,1e-06,25.13142938983822,26.59176438356164,6.830089617486339,28.325733705087963,870.1507696151325,35.17890410958904,69.61246301369863,27.448818897637796,0.641227397260274,12.575530316657536,6780.6353321178085
2015-11-01,967965.6014492753,148127.9324457159,70978.30285947981,18691.018384180003,186749.96930291582,152591.93116064195,23928.37384569269,111863.36937857966,159611.18239568517,126.6,110.3,110.73394495412845,66.452,6.75,7.8299,5290833.0,7935.25,15473348.2,5.41,5290833.0,2368154.0,1249590.0,955067.0,1e-06,25.15355127101149,26.5911698630137,6.8475292349726775,28.279470982989224,873.451234209004,35.017534246575345,69.64499178082193,27.42283464566929,0.6421616438356165,12.610651181479453,6818.911171915069
2015-12-01,989742.8318840581,170517.70334429058,72149.52603714161,18399.993644023827,168762.64510327092,150120.00078697733,25291.617609879137,112316.13929172757,161443.73462772858,126.1,118.9,110.297247706422,66.198,6.75,7.8179,5382510.0,7946.35009765625,15315172.091999998,5.61,5382510.0,2397557.0,1252522.0,993653.0,1e-06,25.17587234600988,26.590594520547945,6.864406284153006,28.23470060676464,876.6452322030733,34.8613698630137,69.67647123287672,27.396850393700788,0.6430657534246575,12.644639115178082,6855.95230720274
2016-01-01,1012245.9700000001,160747.64439882888,73102.74767385407,18476.979388619806,170722.33971034558,157393.22348914266,27059.69770022821,109848.32014550852,170671.54453984284,126.3,118.9,109.42385321100916,67.868,6.75,7.6387,5413672.0,7563.5498046875,16007278.611999998,5.69,5413672.0,2423389.0,1261786.0,981214.0,1e-06,25.2,26.59,6.881845901639345,28.1884378846659,879.945696796945,34.7,69.709,27.370866141732282,0.644,12.67975998,6894.228147
2016-02-01,1004109.8746520147,150977.58545336718,74055.96931056654,18553.96513321579,172682.03431742027,164666.446191308,28827.777790577293,107380.50099928946,179899.35445195704,126.0,117.8,108.61284403669724,68.198,6.75,7.61,5485784.0,6987.0498046875,16192660.327999998,5.26,5485784.0,2460679.0,1291359.0,987136.0,1e-06,25.225556593381413,26.590169398907104,6.899285519125684,28.18753801487852,883.1954445978622,34.556010928961754,69.73940710382514,27.34488188976378,0.6444234972677596,12.665178997868852,6927.147640489071
2016-03-01,996498.6886813188,141837.85289148366,74947.69277716853,18625.98405557977,174515.29701436107,171470.4287191401,30481.788197678037,105071.89599153616,188531.8217890962,126.0,127.6,109.36146788990824,66.25,6.75,7.34,5620824.0,7738.39990234375,15759152.5,4.83,5620824.0,2516483.0,1337451.0,1009689.0,1e-06,25.25090338030064,26.59032786885246,6.9156,28.18669620120644,886.2355312503331,34.42131147540984,69.7678524590164,27.318897637795278,0.6448196721311475,12.651538724262297,6957.943295688525
2016-04-01,988362.5933333334,137805.16751818737,76036.99371628267,19373.02991423813,191543.15337883445,171204.62694374655,30699.2873195398,104645.38790348412,183416.49386170492,127.3,113.7,110.9211009174312,66.415,6.75,7.4409,5637003.0,7849.7998046875,15966365.245,5.47,5637003.0,2509760.0,1334414.0,1017564.0,1e-06,25.27937797191986,26.590497267759563,6.91687397260274,28.18579633141905,889.4852790512504,34.27732240437159,69.79825956284154,27.292913385826772,0.6452431693989071,12.636957742131148,6990.862789177595
2016-05-01,996128.3131135531,133902.56876983613,77091.15591542536,20095.97751939138,208021.72405413122,170947.39941917217,30909.77034069636,104232.6381408531,178466.1765126166,128.6,121.3,112.4183486238532,67.199,6.5,7.48,5655466.186813187,8160.10009765625,16244686.26,5.76,5655466.186813187,2506909.340659341,1329322.2417582418,1025933.010989011,1e-06,25.30813729738402,26.590661202185792,6.918106849315069,28.184925489689324,892.6301962779445,34.137978142076506,69.82768579234973,27.26692913385827,0.6456530054644809,12.622847114262296,7022.7203635218575
2016-06-01,1004152.8902197803,129869.88339653984,78180.4568545395,20843.02337804974,225049.58041860457,170681.59764377866,31127.26946255812,103806.13005280106,173350.84858522532,130.1,119.7,114.10275229357796,67.493,6.5,7.51,5674544.813186813,8287.75,16496369.088,5.77,5674544.813186813,2503963.659340659,1324060.7582417582,1034580.989010989,1e-06,25.33893573529777,26.590830601092897,6.919380821917809,28.18402561990193,895.8799440788617,33.99398907103825,69.85809289617487,27.240944881889764,0.6460765027322405,12.608266132131147,7055.639857010929
2016-07-01,1011918.61,123039.39565044525,76908.99466027456,20824.064339094282,232644.19994653584,170347.80433095197,28307.58388179797,108518.14102401142,171586.7957988084,131.1,116.8,114.91376146788988,66.63,6.5,7.2655,5693008.0,8638.5,16288303.169999998,6.07,5693008.0,2501113.0,1318969.0,1042950.0,1e-06,25.36963034869761,26.59099453551913,6.920613698630137,28.18315477817221,899.0248613055559,33.854644808743174,69.88751912568306,27.21496062992126,0.6464863387978143,12.594155504262297,7087.497431355191
2016-08-01,1016845.5635507246,115981.22497948086,75595.15039286746,20804.473332173642,240491.97345873146,170002.88457436438,25393.908781679147,113387.21902759543,169763.9412528442,131.1,116.5,114.35229357798164,66.963,6.5,7.1336,5692488.0,8786.2001953125,16370980.314,5.05,5692488.0,2499942.0,1313538.0,1051472.0,1e-06,25.4021045353839,26.59116393442623,6.921887671232877,28.18225490838482,902.2746091064732,33.71065573770492,69.9179262295082,27.188976377952756,0.6469098360655738,12.579574522131148,7120.416924844262
2016-09-01,1021772.5171014494,108923.05430851645,74281.30612546035,20784.882325253002,248339.7469709271,169657.96481777678,22480.23368156033,118256.29703117948,167941.08670688004,130.9,118.2,114.28990825688072,66.546,6.5,6.8105,5719275.0,8611.150390625,16432137.234,4.39,5719275.0,2507059.0,1322742.0,1063206.0,1e-06,25.435181961484982,26.59133333333333,6.923161643835616,28.18135503859743,905.5243569073904,33.56666666666667,69.94833333333334,27.162992125984253,0.6473333333333333,12.56499354,7153.336418333333
